omega,V
207.4817408704352,-2231827838.51549
207.72786393196597,-2234194319.57007
207.97398699349674,-2236549695.74645
208.2201100550275,-2238893917.59998
208.46623311655827,-2241226935.62746
208.71235617808904,-2243548700.26715
208.9584792396198,-2245859161.89875
209.20460230115057,-2248158270.84341
209.45072536268134,-2250445977.36374
209.6968484242121,-2252722231.66380
209.94297148574287,-2254986983.88910
210.18909454727364,-2257240184.12660
210.4352176088044,-2259481782.40470
210.68134067033517,-2261711728.69327
210.92746373186594,-2263929972.90362
211.1735867933967,-2266136464.88852
211.41970985492748,-2268331154.44217
211.6658329164582,-2270513991.30025
211.91195597798898,-2272684925.13986
212.15807903951975,-2274843905.57959
212.40420210105052,-2276990882.17944
212.65032516258128,-2279125804.44088
212.89644822411205,-2281248621.80684
213.14257128564282,-2283359283.66168
213.38869434717358,-2285457739.33123
213.63481740870435,-2287543938.08276
213.88094047023512,-2289617829.12500
214.12706353176588,-2291679361.60811
214.37318659329665,-2293728484.62374
214.61930965482742,-2295765147.20494
214.86543271635819,-2297789298.32626
215.11155577788895,-2299800886.90366
215.35767883941972,-2301799861.79459
215.6038019009505,-2303786171.79791
215.84992496248123,-2305759765.65397
216.096048024012,-2307720592.04455
216.34217108554276,-2309668599.59287
216.58829414707353,-2311603736.86363
216.8344172086043,-2313525952.36296
217.08054027013506,-2315435194.53844
217.32666333166583,-2317331411.77912
217.5727863931966,-2319214552.41548
217.81890945472736,-2321084564.71947
218.06503251625813,-2322941396.90446
218.3111555777889,-2324784997.12532
218.55727863931966,-2326615313.47832
218.80340170085043,-2328432294.00121
219.0495247623812,-2330235886.67319
219.29564782391196,-2332026039.41490
219.54177088544273,-2333802700.08844
219.7878939469735,-2335565816.49736
220.03401700850424,-2337315336.38665
220.280140070035,-2339051207.44276
220.52626313156577,-2340773377.29360
220.77238619309654,-2342481793.50852
221.0185092546273,-2344176403.59831
221.26463231615807,-2345857155.01524
221.51075537768884,-2347523995.15300
221.7568784392196,-2349176871.34675
222.00300150075037,-2350815730.87310
222.24912456228114,-2352440520.95011
222.4952476238119,-2354051188.73728
222.74137068534267,-2355647681.33557
222.98749374687344,-2357229945.78740
223.2336168084042,-2358797929.07662
223.47973986993497,-2360351578.12854
223.72586293146574,-2361890839.80994
223.9719859929965,-2363415660.92902
224.21810905452728,-2364925988.23545
224.464232116058,-2366421768.42035
224.71035517758878,-2367902948.11628
224.95647823911955,-2369369473.89726
225.20260130065031,-2370821292.27876
225.44872436218108,-2372258349.71770
225.69484742371185,-2373680592.61244
225.94097048524262,-2375087967.30283
226.18709354677338,-2376480420.07012
226.43321660830415,-2377857897.13703
226.67933966983492,-2379220344.66776
226.92546273136568,-2380567708.76791
227.17158579289645,-2381899935.48457
227.41770885442722,-2383216970.80627
227.66383191595799,-2384518760.66298
227.90995497748875,-2385805250.92614
228.15607803901952,-2387076387.40862
228.4022011005503,-2388332115.86475
228.64832416208102,-2389572381.99033
228.8944472236118,-2390797131.42258
229.14057028514256,-2392006309.74019
229.38669334667333,-2393199862.46330
229.6328164082041,-2394377735.05348
229.87893946973486,-2395539872.91378
230.12506253126563,-2396686221.38869
230.3711855927964,-2397816725.76415
230.61730865432716,-2398931331.26754
230.86343171585793,-2400029983.06771
231.1095547773887,-2401112626.27496
231.35567783891946,-2402179205.94101
231.60180090045023,-2403229667.05908
231.847923961981,-2404263954.56380
232.09404702351176,-2405282013.33128
232.34017008504253,-2406283788.17905
232.5862931465733,-2407269223.86612
232.83241620810404,-2408238265.09294
233.0785392696348,-2409190856.50141
233.32466233116557,-2410126942.67487
233.57078539269634,-2411046468.13813
233.8169084542271,-2411949377.35745
234.06303151575787,-2412835614.74053
234.30915457728864,-2413705124.63652
234.5552776388194,-2414557851.33603
234.80140070035017,-2415393739.07112
235.04752376188094,-2416212732.01530
235.2936468234117,-2417014774.28352
235.53976988494247,-2417799809.93219
235.78589294647324,-2418567782.95918
236.032016008004,-2419318637.30380
236.27813906953477,-2420052316.84682
236.52426213106554,-2420768765.41043
236.7703851925963,-2421467926.75832
237.01650825412707,-2422149744.59560
237.2626313156578,-2422814162.56882
237.50875437718858,-2423461124.26603
237.75487743871935,-2424090573.21667
238.00100050025011,-2424702452.89167
238.24712356178088,-2425296706.70340
238.49324662331165,-2425873278.00569
238.73936968484242,-2426432110.09381
238.98549274637318,-2426973146.20447
239.23161580790395,-2427496329.51586
239.47773886943472,-2428001603.14761
239.72386193096548,-2428488910.16078
239.96998499249625,-2428958193.55790
240.21610805402702,-2429409396.28296
240.46223111555778,-2429842461.22139
240.70835417708855,-2430257331.20006
240.95447723861932,-2430653948.98731
241.20060030015009,-2431032257.29292
241.44672336168082,-2431392198.76812
241.6928464232116,-2431733716.00560
241.93896948474236,-2432056751.53949
242.18509254627313,-2432361247.84538
242.4312156078039,-2432647147.34031
242.67733866933466,-2432914392.38277
242.92346173086543,-2433162925.27270
243.1695847923962,-2433392688.25148
243.41570785392696,-2433603623.50196
243.66183091545773,-2433795673.14842
243.9079539769885,-2433968779.25663
244.15407703851926,-2434122883.83376
244.40020010005003,-2434257928.82846
244.6463231615808,-2434373856.13084
244.89244622311156,-2434470607.57243
245.13856928464233,-2434548124.92624
245.3846923461731,-2434606349.90672
245.63081540770384,-2434645224.16976
245.8769384692346,-2434664689.31272
246.12306153076537,-2434664686.87439
246.36918459229614,-2434645158.33504
246.6153076538269,-2434606045.11637
246.86143071535767,-2434547288.58153
247.10755377688844,-2434468830.03513
247.3536768384192,-2434370610.72322
247.59979989994997,-2434252571.83332
247.84592296148074,-2434114654.49437
248.0920460230115,-2433956799.77680
248.33816908454227,-2433778948.69247
248.58429214607304,-2433581042.19468
248.8304152076038,-2433363021.17820
249.07653826913457,-2433124826.47924
249.32266133066534,-2432866398.87548
249.5687843921961,-2432587679.08601
249.81490745372687,-2432288607.77142
250.0610305152576,-2431969125.53371
250.30715357678838,-2431629172.91637
250.55327663831915,-2431268690.40430
250.79939969984991,-2430887618.42388
251.04552276138068,-2430485897.34293
251.29164582291145,-2430063467.47072
251.53776888444222,-2429620269.05798
251.78389194597298,-2429156242.29688
252.03001500750375,-2428671327.32105
252.27613806903452,-2428165464.20556
252.52226113056528,-2427638592.96695
252.76838419209605,-2427090653.56319
253.01450725362682,-2426521585.89370
253.26063031515758,-2425931329.79938
253.50675337668835,-2425319825.06255
253.75287643821912,-2424687011.40700
253.99899949974989,-2424032828.49796
254.24512256128062,-2423357215.94211
254.4912456228114,-2422660113.28759
254.73736868434216,-2421941460.02398
254.98349174587293,-2421201195.58233
255.2296148074037,-2420439259.33512
255.47573786893446,-2419655590.59629
255.72186093046523,-2418850128.62123
255.967983991996,-2418022812.60678
256.2141070535268,-2417173581.69125
256.4602301150575,-2416302374.95436
256.70635317658827,-2415409131.41731
256.95247623811906,-2414493790.04275
257.1985992996498,-2413556289.73477
257.4447223611806,-2412596569.33893
257.69084542271133,-2411614567.64222
257.93696848424213,-2410610223.37309
258.18309154577287,-2409583475.20144
258.42921460730366,-2408534261.73862
258.6753376688344,-2407462521.53743
258.9214607303652,-2406368193.09213
259.16758379189594,-2405251214.83842
259.41370685342673,-2404111525.15346
259.65982991495747,-2402949062.35585
259.90595297648827,-2401763764.70564
260.152076038019,-2400555570.40436
260.3981990995498,-2399324417.59495
260.64432216108054,-2398070244.36182
260.8904452226113,-2396792988.73085
261.1365682841421,-2395492588.66933
261.3826913456728,-2394168982.08604
261.6288144072036,-2392822106.83118
261.87493746873434,-2391451900.69642
262.12106053026514,-2390058301.41488
262.3671835917959,-2388641246.66112
262.6133066533267,-2387200674.05116
262.8594297148574,-2385736521.14248
263.1055527763882,-2384248725.43398
263.35167583791895,-2382737224.36605
263.59779889944974,-2381201955.32050
263.8439219609805,-2379642855.62060
264.0900450225113,-2378059862.53109
264.336168084042,-2376452913.25812
264.5822911455728,-2374821944.94934
264.82841420710355,-2373166894.69382
265.0745372686343,-2371487699.52207
265.3206603301651,-2369784296.40609
265.5667833916958,-2368056622.25931
265.8129064532266,-2366304613.93659
266.05902951475736,-2364528208.23428
266.30515257628815,-2362727341.89016
266.5512756378189,-2360901951.58345
266.7973986993497,-2359051973.93485
267.0435217608804,-2357177345.50650
267.2896448224112,-2355278002.80197
267.53576788394196,-2353353882.26630
267.78189094547275,-2351404920.28598
268.0280140070035,-2349431053.18896
268.2741370685343,-2347432217.24462
268.520260130065,-2345408348.66381
268.7663831915958,-2343359383.59881
269.01250625312656,-2341285258.14336
269.2586293146573,-2339185908.33268
269.5047523761881,-2337061270.14339
269.75087543771883,-2334911279.49360
269.9969984992496,-2332735872.24285
270.24312156078037,-2330534984.19214
270.48924462231116,-2328308551.08392
270.7353676838419,-2326056508.60209
270.9814907453727,-2323778792.37200
271.22761380690343,-2321475337.96045
271.47373686843423,-2319146080.87570
271.71985992996497,-2316790956.56745
271.96598299149576,-2314409900.42686
272.2121060530265,-2312002847.78652
272.4582291145573,-2309569733.92051
272.70435217608804,-2307110494.04432
272.95047523761883,-2304625063.31492
273.19659829914957,-2302113376.83071
273.4427213606803,-2299575369.63156
273.6888444222111,-2297010976.69877
273.93496748374184,-2294420132.95512
274.18109054527264,-2291802773.26482
274.4272136068034,-2289158832.43352
274.6733366683342,-2286488245.20834
274.9194597298649,-2283790946.27786
275.1655827913957,-2281066870.27209
275.41170585292645,-2278315951.76250
275.65782891445724,-2275538125.26201
275.903951975988,-2272733325.22499
276.1500750375188,-2269901486.04725
276.3961980990495,-2267042542.06608
276.6423211605803,-2264156427.56020
276.88844422211105,-2261243076.74978
277.13456728364184,-2258302423.79645
277.3806903451726,-2255334402.80328
277.6268134067034,-2252338947.81480
277.8729364682341,-2249315992.81700
278.11905952976485,-2246265471.73729
278.36518259129565,-2243187318.44456
278.6113056528264,-2240081466.74914
278.8574287143572,-2236947850.40282
279.1035517758879,-2233786403.09883
279.3496748374187,-2230597058.47185
279.59579789894946,-2227379750.09801
279.84192096048025,-2224134411.49491
280.088044022011,-2220860976.12158
280.3341670835418,-2217559377.37851
280.5802901450725,-2214229548.60763
280.8264132066033,-2210871423.09235
281.07253626813406,-2207484934.05750
281.31865932966485,-2204070014.66936
281.5647823911956,-2200626598.03570
281.8109054527264,-2197154617.20569
282.0570285142571,-2193654005.16999
282.30315157578787,-2190124694.86069
282.54927463731866,-2186566619.15134
282.7953976988494,-2182979710.85694
283.0415207603802,-2179363902.73393
283.28764382191093,-2175719127.48021
283.53376688344173,-2172045317.73514
283.77988994497247,-2168342406.07953
284.02601300650326,-2164610325.03561
284.272136068034,-2160849007.06710
284.5182591295648,-2157058384.57915
284.76438219109554,-2153238389.91836
285.01050525262633,-2149388955.37280
285.25662831415707,-2145510013.17197
285.50275137568786,-2141601495.48683
285.7488744372186,-2137663334.42979
285.9949974987494,-2133695462.05471
286.24112056028014,-2129697810.35691
286.4872436218109,-2125670311.27314
286.73336668334167,-2121612896.68162
286.9794897448724,-2117525498.40201
287.2256128064032,-2113408048.19543
287.47173586793394,-2109260477.76445
287.71785892946474,-2105082718.75309
287.9639819909955,-2100874702.74680
288.2101050525263,-2096636361.27252
288.456228114057,-2092367625.79861
288.7023511755878,-2088068427.73490
288.94847423711855,-2083738698.43265
289.19459729864934,-2079378369.18460
289.4407203601801,-2074987371.22491
289.6868434217109,-2070565635.72921
289.9329664832416,-2066113093.81458
290.1790895447724,-2061629676.53954
290.42521260630315,-2057115314.90408
290.6713356678339,-2052569939.84962
290.9174587293647,-2047993482.25904
291.1635817908954,-2043385872.95668
291.4097048524262,-2038747042.70831
291.65582791395695,-2034076922.22117
291.90195097548775,-2029375442.14395
292.1480740370185,-2024642533.06678
292.3941970985493,-2019878125.52125
292.64032016008,-2015082149.98038
292.8864432216108,-2010254536.85868
293.13256628314156,-2005395216.51209
293.37868934467235,-2000504119.23798
293.6248124062031,-1995581175.27520
293.8709354677339,-1990626314.80405
294.1170585292646,-1985639467.94627
294.3631815907954,-1980620564.76505
294.60930465232616,-1975569535.26503
294.8554277138569,-1970486309.39232
295.1015507753877,-1965370817.03445
295.34767383691843,-1960222988.02044
295.5937968984492,-1955042752.12072
295.83991995997997,-1949830039.04720
296.08604302151076,-1944584778.45323
296.3321660830415,-1939306899.93361
296.5782891445723,-1933996333.02459
296.82441220610303,-1928653007.20387
297.07053526763383,-1923276851.89062
297.31665832916457,-1917867796.44544
297.56278139069536,-1912425770.17037
297.8089044522261,-1906950702.30895
298.0550275137569,-1901442522.04611
298.30115057528764,-1895901158.50827
298.54727363681843,-1890326540.76330
298.79339669834917,-1884718597.82049
299.0395197598799,-1879077258.63063
299.2856428214107,-1873402452.08591
299.53176588294144,-1867694107.02001
299.77788894447224,-1861952152.20804
300.024012006003,-1856176516.36656
300.2701350675338,-1850367128.15359
300.5162581290645,-1844523916.16861
300.7623811905953,-1838646808.95254
301.00850425212604,-1832735734.98773
301.25462731365684,-1826790622.69802
301.5007503751876,-1820811400.44868
301.7468734367184,-1814797996.54642
301.9929964982491,-1808750339.23943
302.2391195597799,-1802668356.71733
302.48524262131065,-1796551977.11120
302.73136568284144,-1790401128.49356
302.9774887443722,-1784215738.87840
303.223611805903,-1777995736.22113
303.4697348674337,-1771741048.41865
303.71585792896445,-1765451603.30928
303.96198099049525,-1759127328.67280
304.208104052026,-1752768152.23046
304.4542271135568,-1746374001.64492
304.7003501750875,-1739944804.52034
304.9464732366183,-1733480488.40229
305.19259629814906,-1726980980.77781
305.43871935967985,-1720446209.07539
305.6848424212106,-1713876100.66497
305.9309654827414,-1707270582.85794
306.1770885442721,-1700629582.90714
306.4232116058029,-1693953028.00686
306.66933466733366,-1687240845.29285
306.91545772886445,-1680492961.84230
307.1615807903952,-1673709304.67385
307.407703851926,-1666889800.74760
307.6538269134567,-1660034376.96510
307.89994997498746,-1653142960.16934
308.14607303651826,-1646215477.14478
308.392196098049,-1639251854.61731
308.6383191595798,-1632252019.25428
308.88444222111053,-1625215897.66451
309.1305652826413,-1618143416.39823
309.37668834417207,-1611034501.94716
309.62281140570286,-1603889080.74444
309.8689344672336,-1596707079.16469
310.1150575287644,-1589488423.52396
310.36118059029513,-1582233040.07976
310.60730365182593,-1574940855.03104
310.85342671335667,-1567611794.51822
311.09954977488746,-1560245784.62316
311.3456728364182,-1552842751.36917
311.591795897949,-1545402620.72101
311.83791895947974,-1537925318.58490
312.0840420210105,-1530410770.80849
312.33016508254127,-1522858903.18091
312.576288144072,-1515269641.43273
312.8224112056028,-1507642911.23595
313.06853426713354,-1499978638.20405
313.31465732866434,-1492276747.89195
313.5607803901951,-1484537165.79601
313.8069034517259,-1476759817.35407
314.0530265132566,-1468944627.94539
314.2991495747874,-1461091522.89069
314.54527263631815,-1453200427.45215
314.79139569784894,-1445271266.83340
315.0375187593797,-1437303966.17951
315.2836418209105,-1429298450.57701
315.5297648824412,-1421254645.05387
315.775887943972,-1413172474.57953
316.02201100550275,-1405051864.06487
316.2681340670335,-1396892738.36222
316.5142571285643,-1388695022.26535
316.760380190095,-1380458640.50951
317.0065032516258,-1372183517.77137
317.25262631315655,-1363869578.66908
317.49874937468735,-1355516747.76222
317.7448724362181,-1347124949.55182
317.9909954977489,-1338694108.48037
318.2371185592796,-1330224148.93182
318.4832416208104,-1321714995.23155
318.72936468234116,-1313166571.64640
318.97548774387195,-1304578802.38467
319.2216108054027,-1295951611.59610
319.4677338669335,-1287284923.37188
319.7138569284642,-1278578661.74466
319.959979989995,-1269832750.68853
320.20610305152576,-1261047114.11905
320.4522261130565,-1252221675.89320
320.6983491745873,-1243356359.80943
320.94447223611803,-1234451089.60766
321.1905952976488,-1225505788.96922
321.43671835917957,-1216520381.51692
321.68284142071036,-1207494790.81501
321.9289644822411,-1198428940.36920
322.1750875437719,-1189322753.62664
322.42121060530263,-1180176153.97594
322.66733366683343,-1170989064.74715
322.91345672836417,-1161761409.21178
323.15957978989496,-1152493110.58278
323.4057028514257,-1143184092.01458
323.6518259129565,-1133834276.60303
323.89794897448724,-1124443587.38544
324.14407203601803,-1115011947.34057
324.39019509754877,-1105539279.38864
324.63631815907956,-1096025506.39131
324.8824412206103,-1086470551.15170
325.12856428214104,-1076874336.41437
325.37468734367184,-1067236784.86534
325.6208104052026,-1057557819.13208
325.86693346673337,-1047837361.78351
326.1130565282641,-1038075335.33000
326.3591795897949,-1028271662.22337
326.60530265132564,-1018426264.85689
326.85142571285644,-1008539065.56529
327.0975487743872,-998609986.624737
327.343671835918,-988638950.252859
327.5897948974487,-978625878.608737
327.8359179589795,-968570693.792892
328.08204102051025,-958473317.847305
328.32816408204104,-948333672.755403
328.5742871435718,-938151680.442069
328.8204102051026,-927927262.773630
329.0665332666333,-917660341.557877
329.31265632816405,-907350838.544032
329.55877938969485,-896998675.422785
329.8049024512256,-886603773.826273
330.0510255127564,-876166055.328074
330.2971485742871,-865685441.443233
330.5432716358179,-855161853.628235
330.78939469734865,-844595213.281018
331.03551775887945,-833985441.740974
331.2816408204102,-823332460.288945
331.527763881941,-812636190.147218
331.7738869434717,-801896552.479541
332.0200100050025,-791113468.391102
332.26613306653326,-780286858.928555
332.51225612806405,-769416645.079983
332.7583791895948,-758502747.774947
333.0045022511256,-747545087.884434
333.2506253126563,-736543586.220899
333.49674837418706,-725498163.538239
333.74287143571786,-714408740.531803
333.9889944972486,-703275237.838398
334.2351175587794,-692097576.036268
334.48124062031013,-680875675.645127
334.7273636818409,-669609457.126123
334.97348674337167,-658298840.881865
335.21960980490246,-646943747.256405
335.4657328664332,-635544096.535256
335.711855927964,-624099808.945371
335.95797898949473,-612610804.655167
336.20410205102553,-601077003.774495
336.45022511255627,-589498326.354675
336.69634817408706,-577874692.388463
336.9424712356178,-566206021.810081
337.1885942971486,-554492234.495180
337.43471735867934,-542733250.260889
337.6808404202101,-530928988.865770
337.92696348174087,-519079370.009832
338.1730865432716,-507184313.334558
338.4192096048024,-495243738.422855
338.66533266633314,-483257564.799099
338.91145572786394,-471225711.929110
339.1575787893947,-459148099.220161
339.4037018509255,-447024646.020971
339.6498249124562,-434855271.621721
339.895947973987,-422639895.254034
340.14207103551774,-410378436.090984
340.38819409704854,-398070813.247099
340.6343171585793,-385716945.778357
340.8804402201101,-373316752.682186
341.1265632816408,-360870152.897470
341.3726863431716,-348377065.304539
341.61880940470235,-335837408.725172
341.8649324662331,-323251101.922604
342.1110555277639,-310618063.601517
342.3571785892946,-297938212.408052
342.6033016508254,-285211466.929785
342.84942471235615,-272437745.695761
343.09554777388695,-259616967.176464
343.3416708354177,-246749049.783836
343.5877938969485,-233833911.871265
343.8339169584792,-220871471.733593
344.08004002001,-207861647.607109
344.32616308154076,-194804357.669559
344.57228614307155,-181699520.040134
344.8184092046023,-168547052.779482
345.0645322661331,-155346873.889694
345.3106553276638,-142098901.314323
345.5567783891946,-128803052.938360
345.80290145072536,-115459246.588259
346.0490245122561,-102067400.031919
346.2951475737869,-88627430.9786854
346.54127063531763,-75139257.0793686
346.7873936968484,-61602795.9262104
347.03351675837916,-48017965.0529251
347.27963981990996,-34384681.9346600
347.5257628814407,-20702863.9880238
347.7718859429715,-6972428.57107162
348.01800900450223,6806707.01668739
348.264132066033,20634625.5342979
348.51025512756377,34511409.7993469
348.75637818909456,48437142.6879768
349.0025012506253,62411907.1348705
349.2486243121561,76435786.1332779
349.49474737368683,90508862.7349720
349.74087043521763,104631220.050297
349.98699349674837,118802941.248135
350.23311655827916,133024109.555918
350.4792396198099,147294808.259628
350.72536268134064,161615120.703802
350.97148574287144,175985130.291517
351.2176088044022,190404920.484406
351.46373186593297,204874574.802643
351.7098549274637,219394176.824957
351.9559779889945,233963810.188631
352.20210105052524,248583558.589479
352.44822411205604,263253505.781891
352.6943471735868,277973735.578777
352.9404702351176,292744331.851620
353.1865932966483,307565378.530436
353.4327163581791,322436959.603798
353.67883941970985,337359159.118824
353.92496248124064,352332061.181187
354.1710855427714,367355749.955097
354.4172086043022,382430309.663336
354.6633316658329,397555824.587204
354.90945472736365,412732379.066574
355.15557778889445,427960057.499863
355.4017008504252,443238944.344027
355.647823911956,458569124.114584
355.8939469734867,473950681.385590
356.1400700350175,489383700.789661
356.38619309654825,504868267.017950
356.63231615807905,520404464.820173
356.8784392196098,535992379.004580
357.1245622811406,551632094.437981
357.3706853426713,567323696.045729
357.6168084042021,583067268.811733
357.86293146573286,598862897.778437
358.10905452726365,614710668.046858
358.3551775887944,630610664.776531
358.6013006503252,646562973.185570
358.8474237118559,662567678.550613
359.09354677338666,678624866.206867
359.33966983491746,694734621.548080
359.5857928964482,710897030.026543
359.831915957979,727112177.153105
360.07803901950973,743380148.497158
360.3241620810405,759701029.686649
360.57028514257127,776074906.408064
360.81640820410206,792501864.406456
361.0625312656328,808981989.485403
361.3086543271636,825515367.507053
361.55477738869433,842102084.392094
361.80090045022513,858742226.119761
362.04702351175587,875435878.727839
362.29314657328666,892183128.312672
362.5392696348174,908984061.029129
362.7853926963482,925838763.090664
363.03151575787894,942747320.769245
363.2776388194097,959709820.395409
363.52376188094047,976726348.358242
363.7698849424712,993796991.105358
364.016008004002,1010921835.14296
364.26213106553274,1028100967.03575
364.50825412706354,1045334473.40702
364.7543771885943,1062622440.93860
365.00050025012507,1079964956.37085
365.2466233116558,1097362106.50270
365.4927463731866,1114813978.19164
365.73886943471734,1132320658.35366
365.98499249624814,1149882233.96336
366.2311155577789,1167498792.05384
366.4772386193097,1185170419.71679
366.7233616808404,1202897204.10240
366.9694847423712,1220679232.41947
367.21560780390195,1238516591.93528
367.4617308654327,1256409369.97573
367.7078539269635,1274357653.92521
367.9539769884942,1292361531.22669
368.200100050025,1310421089.38169
368.44622311155575,1328536415.95026
368.69234617308655,1346707598.55102
368.9384692346173,1364934724.86112
369.1845922961481,1383217882.61628
369.4307153576788,1401557159.61074
369.6768384192096,1419952643.69733
369.92296148074036,1438404422.78738
370.16908454227115,1456912584.85081
370.4152076038019,1475477217.91608
370.6613306653327,1494098410.07017
370.9074537268634,1512776249.45865
371.1535767883942,1531510824.28562
371.39969984992496,1550302222.81371
371.6458229114557,1569150533.36414
371.8919459729865,1588055844.31666
372.13806903451723,1607018244.10954
372.384192096048,1626037821.23966
372.63031515757876,1645114664.26238
372.87643821910956,1664248861.79168
373.1225612806403,1683440502.50002
373.3686843421711,1702689675.11846
373.61480740370183,1721996468.43658
373.8609304652326,1741360971.30253
374.10705352676337,1760783272.62300
374.35317658829416,1780263461.36321
374.5992996498249,1799801626.54697
374.8454227113557,1819397857.25660
375.09154577288643,1839052242.63299
375.33766883441723,1858764871.87558
375.58379189594797,1878535834.24234
375.82991495747876,1898365219.04981
376.0760380190095,1918253115.67307
376.32216108054024,1938199613.54574
376.56828414207104,1958204802.16002
376.8144072036018,1978268771.06663
377.06053026513257,1998391609.87483
377.3066533266633,2018573408.25247
377.5527763881941,2038814255.92592
377.79889944972484,2059114242.68009
378.04502251125564,2079473458.35846
378.2911455727864,2099891992.86305
378.5372686343172,2120369936.15445
378.7833916958479,2140907378.25175
379.0295147573787,2161504409.23265
379.27563781890944,2182161119.23334
379.52176088044024,2202877598.44860
379.767883941971,2223653937.13175
380.0140070035018,2244490225.59465
380.2601300650325,2265386554.20772
380.50625312656325,2286343013.39991
380.75237618809405,2307359693.65875
380.9984992496248,2328436685.53029
381.2446223111556,2349574079.61915
381.4907453726863,2370771966.58847
381.7368684342171,2392030437.15998
381.98299149574785,2413349582.11393
382.22911455727865,2434729492.28912
382.4752376188094,2456170258.58291
382.7213606803402,2477671971.95121
382.9674837418709,2499234723.40846
383.2136068034017,2520858604.02768
383.45972986493246,2542543704.94041
383.70585292646325,2564290117.33675
383.951975987994,2586097932.46535
384.1980990495248,2607967241.63342
384.4442221110555,2629898136.20670
384.69034517258626,2651890707.60947
384.93646823411706,2673945047.32461
385.1825912956478,2696061246.89349
385.4287143571786,2718239397.91607
385.67483741870933,2740479592.05081
385.9209604802401,2762781921.01479
386.16708354177086,2785146476.58358
386.41320660330166,2807573350.59133
386.6593296648324,2830062634.93073
386.9054527263632,2852614421.55300
387.15157578789393,2875228802.46794
387.3976988494247,2897905869.74389
387.64382191095547,2920645715.50773
387.88994497248626,2943448431.94489
388.136068034017,2966314111.29936
388.3821910955478,2989242845.87367
388.62831415707853,3012234728.02889
388.8744372186093,3035289850.18467
389.12056028014007,3058408304.81917
389.3666833416708,3081590184.46913
389.6128064032016,3104835581.72984
389.85892946473234,3128144589.25509
390.10505252626314,3151517299.75728
390.3511755877939,3174953806.00733
390.59729864932467,3198454200.83472
390.8434217108554,3222018577.12746
391.0895447723862,3245647027.83212
391.33566783391694,3269339645.95383
391.58179089544774,3293096524.55627
391.8279139569785,3316917756.76163
392.0740370185093,3340803435.75069
392.32016008004,3364753654.76277
392.5662831415708,3388768507.09574
392.81240620310155,3412848086.10600
393.0585292646323,3436992485.20852
393.3046523261631,3461201797.87682
393.5507753876938,3485476117.64295
393.7968984492246,3509815538.09752
394.04302151075535,3534220152.88970
394.28914457228615,3558690055.72720
394.5352676338169,3583225340.37626
394.7813906953477,3607826100.66171
395.0275137568784,3632492430.46688
395.2736368184092,3657224423.73369
395.51975987993995,3682022174.46259
395.76588294147075,3706885776.71259
396.0120060030015,3731815324.60123
396.2581290645323,3756810912.30463
396.504252126063,3781872634.05741
396.7503751875938,3807000584.15279
396.99649824912456,3832194856.94251
397.24262131065535,3857455546.83687
397.4887443721861,3882782748.30472
397.73486743371683,3908176555.87344
397.9809904952476,3933637064.12899
398.22711355677836,3959164367.71585
398.47323661830916,3984758561.33708
398.7193596798399,4010419739.75425
398.9654827413707,4036147997.78752
399.21160580290143,4061943430.31555
399.4577288644322,4087806132.27561
399.70385192596297,4113736198.66347
399.94997498749376,4139733724.53347
400.1960980490245,4165798804.99849
400.4422211105553,4191931535.22997
400.68834417208603,4218132010.45789
400.93446723361683,4244400325.97079
401.18059029514757,4270736577.11573
401.42671335667836,4297140859.29837
401.6728364182091,4323613267.98286
401.91895947973984,4350153898.69195
402.16508254127064,4376762847.00691
402.4112056028014,4403440208.56755
402.65732866433217,4430186079.07228
402.9034517258629,4457000554.27800
403.1495747873937,4483883730.00019
403.39569784892444,4510835702.11286
403.64182091045524,4537856566.54860
403.887943971986,4564946419.29852
404.13406703351677,4592105356.41229
404.3801900950475,4619333473.99813
404.6263131565783,4646630868.22281
404.87243621810904,4673997635.31163
405.11855927963984,4701433871.54849
405.3646823411706,4728939673.27577
405.6108054027014,4756515136.89445
405.8569284642321,4784160358.86404
406.10305152576285,4811875435.70260
406.34917458729365,4839660463.98674
406.5952976488244,4867515540.35162
406.8414207103552,4895440761.49096
407.0875437718859,4923436224.15700
407.3336668334167,4951502025.16055
407.57978989494745,4979638261.37098
407.82591295647825,5007845029.71618
408.072036018009,5036122427.18260
408.3181590795398,5064470550.81526
408.5642821410705,5092889497.71770
408.8104052026013,5121379365.05203
409.05652826413206,5149940250.03888
409.30265132566285,5178572249.95747
409.5487743871936,5207275462.14553
409.7948974487244,5236049983.99938
410.0410205102551,5264895912.97385
410.28714357178586,5293813346.58232
410.53326663331666,5322802382.39678
410.7793896948474,5351863118.04767
411.0255127563782,5380995651.22407
411.27163581790893,5410200079.67355
411.5177588794397,5439476501.20226
411.76388194097046,5468825013.67489
412.01000500250126,5498245715.01467
412.256128064032,5527738703.20339
412.5022511255628,5557304076.28139
412.74837418709353,5586941932.34755
412.9944972486243,5616652369.55931
413.24062031015507,5646435486.13264
413.48674337168586,5676291380.34210
413.7328664332166,5706220150.52074
413.9789894947474,5736221895.06021
414.22511255627813,5766296712.41067
414.4712356178089,5796444701.08087
414.71735867933967,5826665959.63808
414.9634817408704,5856960586.70812
415.2096048024012,5887328680.97537
415.45572786393194,5917770341.18276
415.70185092546274,5948285666.13175
415.9479739869935,5978874754.68237
416.19409704852427,6009537705.75320
416.440220110055,6040274618.32135
