omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
8.122061030515258,-381.08430334536354,-380.97920740145094,-122.63748925198179,-122.52649399724508,-381.26874451483735,-381.26874451483735,-122.59812031839286,-122.59812031839286
8.368184092046024,-381.0628623403593,-380.95126248442614,-122.6335326419122,-122.5153320415145,-381.2579182915947,-381.25791829159465,-122.59388367372028,-122.59388367372028
8.614307153576789,-381.04078051254646,-380.9224808766375,-122.62946153045031,-122.50382661176266,-381.2467474012156,-381.24674740121543,-122.5895858031063,-122.58958580310612
8.860430215107554,-381.01805776072973,-380.89286240526934,-122.62527577928896,-122.49197756295837,-381.2352318036772,-381.2352318036771,-122.58522668975287,-122.58522668975276
9.10655327663832,-380.9946939807604,-380.8624068924381,-122.62097524769857,-122.47978474404137,-381.2233714577385,-381.22337145773844,-122.58080631644253,-122.58080631644252
9.352676338169085,-380.9706890655343,-380.8311141551886,-122.61655979234156,-122.46724799808766,-381.21116632093816,-381.21116632093816,-122.576324665538,-122.57632466553795
9.59879939969985,-380.9460429049904,-380.7989840054892,-122.6120292671158,-122.45436716244828,-381.19861634959443,-381.1986163495944,-122.57178171898131,-122.57178171898121
9.844922461230615,-380.920755386109,-380.7660162502276,-122.60738352302181,-122.44114206886479,-381.1857214988039,-381.18572149880384,-122.56717745829364,-122.56717745829356
10.09104552276138,-380.89482639290924,-380.73221069120507,-122.60262240804643,-122.42757254356476,-381.1724817224402,-381.1724817224401,-122.56251186457469,-122.56251186457456
10.337168584292145,-380.868255806448,-380.69756712513276,-122.59774576706396,-122.41365840734214,-381.1588969731536,-381.15889697315356,-122.55778491850192,-122.55778491850175
10.58329164582291,-380.8410435048174,-380.6620853436255,-122.59275344174824,-122.39939947562313,-381.1449672023698,-381.1449672023698,-122.55299660033012,-122.5529966003301
10.829414707353676,-380.81318936314347,-380.6257651331975,-122.58764527049807,-122.38479555852187,-381.1306923602884,-381.1306923602883,-122.54814688989137,-122.54814688989117
11.075537768884443,-380.7846932535835,-380.5886062752568,-122.58242108836893,-122.36984646088584,-381.11607239588244,-381.11607239588244,-122.543235766593,-122.54323576659297
11.321660830415208,-380.7555550453235,-380.55060854609917,-122.57708072701362,-122.35455198233336,-381.10110725689714,-381.1011072568971,-122.53826320941893,-122.53826320941893
11.567783891945973,-380.7257746045777,-380.51177171690335,-122.57162401463042,-122.33891191728414,-381.0857968898481,-381.08579688984804,-122.53322919692725,-122.53322919692718
11.813906953476739,-380.69535179458427,-380.4720955537251,-122.56605077591361,-122.32292605498365,-381.0701412400212,-381.07014124002114,-122.52813370725065,-122.52813370725056
12.060030015007504,-380.66428647560497,-380.43157981749135,-122.56036083201187,-122.30659417952327,-381.0541402514707,-381.05414025147064,-122.52297671809572,-122.52297671809555
12.30615307653827,-380.63257850492187,-380.39022426399396,-122.55455400048747,-122.28991606985484,-381.0377938670181,-381.0377938670181,-122.51775820674176,-122.51775820674175
12.552276138069034,-380.6002277368352,-380.3480286438839,-122.54863009528276,-122.27289149980122,-381.0211020282511,-381.0211020282511,-122.51247815004056,-122.51247815004045
12.7983991995998,-380.5672340226608,-380.304992702665,-122.54258892668416,-122.25552023806578,-381.0040646755222,-381.00406467552205,-122.50713652441523,-122.50713652441505
13.044522261130565,-380.5335972107281,-380.2611161806877,-122.53643030129402,-122.23780204823504,-380.9866817479473,-380.9866817479473,-122.50173330586018,-122.50173330586009
13.29064532266133,-380.4993171463775,-380.21639881314195,-122.5301540220001,-122.21973668878302,-380.9689531834044,-380.9689531834044,-122.49626846993988,-122.49626846993988
13.536768384192095,-380.4643936719576,-380.1708403300514,-122.5237598879496,-122.20132391306915,-380.95087891853245,-380.9508789185324,-122.49074199178857,-122.49074199178831
13.78289144572286,-380.42882662682274,-380.124440456266,-122.51724769452429,-122.18256346933735,-380.93245888872974,-380.93245888872974,-122.48515384610837,-122.4851538461083
14.029014507253626,-380.39261584733083,-380.07719891145547,-122.51061723331468,-122.16345510071166,-380.9136930281525,-380.91369302815247,-122.47950400717048,-122.47950400717042
14.275137568784393,-380.35576116684035,-380.02911541010224,-122.50386829209864,-122.14399854519041,-380.8945812697136,-380.8945812697136,-122.47379244881252,-122.47379244881249
14.521260630315158,-380.31826241570695,-379.98018966149385,-122.49700065481838,-122.12419353563834,-380.87512354508084,-380.8751235450808,-122.46801914443868,-122.46801914443866
14.767383691845923,-380.28011942128217,-379.9304213697162,-122.49001410155968,-122.1040397997793,-380.8553197846758,-380.85531978467566,-122.46218406701914,-122.46218406701912
15.013506753376689,-380.24133200790914,-379.87981023364586,-122.4829084085307,-122.08353706018525,-380.8351699176715,-380.8351699176715,-122.4562871890881,-122.45628718908804
15.259629814907454,-380.2018999969208,-379.8283559469426,-122.47568334804231,-122.0626850342654,-380.8146738719923,-380.81467387199217,-122.45032848274462,-122.45032848274458
15.505752876438219,-380.1618232066363,-379.7760581980415,-122.46833868848798,-122.04148343425469,-380.79383157431073,-380.79383157431073,-122.44430791964975,-122.44430791964969
15.751875937968984,-380.1211014523583,-379.7229166701451,-122.46087419432502,-122.01993196720007,-380.77264295004704,-380.772642950047,-122.4382254710279,-122.43822547102785
15.99799899949975,-380.07973454637033,-379.66893104121596,-122.4532896260553,-121.9980303349462,-380.7511079233666,-380.75110792336653,-122.432081107664,-122.43208110766396
16.244122061030517,-380.037722297933,-379.61410098396766,-122.4455847402066,-121.9757782341217,-380.7292264171793,-380.72922641717923,-122.42587479990391,-122.42587479990382
16.49024512256128,-379.99506451328114,-379.55842616585727,-122.4377592893138,-121.9531753561221,-380.70699835313667,-380.70699835313667,-122.41960651765278,-122.41960651765275
16.736368184092047,-379.9517609956213,-379.50190624907685,-122.42981302190154,-121.93022138709452,-380.6844236516313,-380.6844236516313,-122.41327623037454,-122.41327623037445
16.98249124562281,-379.9078115451273,-379.4445408905445,-122.42174568246439,-121.9069160079192,-380.6615022317941,-380.6615022317939,-122.40688390709052,-122.40688390709045
17.228614307153578,-379.86321595893804,-379.3863297418961,-122.41355701144997,-121.88325889419292,-380.638234011493,-380.638234011493,-122.40042951637923,-122.40042951637922
17.47473736868434,-379.8179740311539,-379.32727244947625,-122.40524674523995,-121.85924971620997,-380.6146189073312,-380.61461890733113,-122.39391302637462,-122.39391302637455
17.720860430215108,-379.7720855528329,-379.26736865432974,-122.3968146161321,-121.83488813894111,-380.59065683464513,-380.59065683464496,-122.38733440476534,-122.38733440476514
17.96698349174587,-379.7255503119884,-379.20661799219215,-122.38826035232255,-121.81017382201729,-380.56634770750236,-380.5663477075022,-122.38069361879425,-122.38069361879415
18.21310655327664,-379.67836809358386,-379.1450200934803,-122.37958367788622,-121.78510641970637,-380.54169143870024,-380.54169143870024,-122.37399063525646,-122.37399063525638
18.459229614807402,-379.6305386795314,-379.0825745832837,-122.37078431276008,-121.75968558089234,-380.51668793976364,-380.51668793976353,-122.36722542049901,-122.36722542049888
18.70535267633817,-379.58206184868646,-379.0192810813545,-122.36186197272333,-121.733910949055,-380.4913371209427,-380.4913371209427,-122.36039794041959,-122.36039794041953
18.951475737868936,-379.53293737684555,-378.95513920209777,-122.35281636937975,-121.70778216224751,-380.46563889121137,-380.4656388912113,-122.35350816046578,-122.35350816046572
19.1975987993997,-379.4831650367416,-378.8901485545622,-122.3436472101382,-121.68129885307182,-380.4395931582651,-380.43959315826504,-122.34655604563346,-122.3465560456334
19.443721860930467,-379.43274459804076,-378.8243087424296,-122.33435419819456,-121.65446064865809,-380.41319982851877,-380.41319982851866,-122.33954156046572,-122.33954156046558
19.68984492246123,-379.38167582733865,-378.75761936400505,-122.32493703251208,-121.62726717063926,-380.3864588071044,-380.3864588071044,-122.33246466905241,-122.33246466905229
