Y_{1},Y_{2},Z_{1},Z_{2},Z_{3},Z_{4},\operatorname{re}{\left(Y_{12}\right)},\operatorname{im}{\left(Y_{12}\right)},\operatorname{re}{\left(Z_{5}\right)},\operatorname{im}{\left(Z_{5}\right)},\operatorname{re}{\left(Z_{6}\right)},\operatorname{im}{\left(Z_{6}\right)},\operatorname{re}{\left(Z_{7}\right)},\operatorname{im}{\left(Z_{7}\right)},v,\delta Y_{1},\delta Y_{2},\delta Z_{1},\delta Z_{2},\delta Z_{3},\delta Z_{4},\operatorname{re}{\left(\delta Y_{12}\right)},\operatorname{im}{\left(\delta Y_{12}\right)},\operatorname{re}{\left(\delta Z_{5}\right)},\operatorname{im}{\left(\delta Z_{5}\right)},\operatorname{re}{\left(\delta Z_{6}\right)},\operatorname{im}{\left(\delta Z_{6}\right)},\operatorname{re}{\left(\delta Z_{7}\right)},\operatorname{im}{\left(\delta Z_{7}\right)},\delta T_{1},\delta T_{2},\delta T_{CP},\delta T_{CB},\delta\Delta_{13},\delta\Delta_{33},\delta\Delta_{14},\delta\Delta_{24},\delta\Delta_{67},\delta\Delta_{78},m_1,m_2,m_3,m_4,m_5,m_6
-70191.2993306687,-113290.222720225,2.31976004133349,9.13468533140581,3.76990026007219,10.102421550757,124218.310326039,124218.310326039,6.99720462838811,2.06852286632684,4.10530472357852,0.0318521418863314,3.69016022059852,8.27987237418164,246,-96612.8173108105,-90101.5448912228,1.28469624437214,0,0,5.91676665985194,130425.20953782,1943.0007635673,4.45144394972779,1.4770264529498,2.58779405849564,0.0529853913135559,0,0,8674385.61257873,10851658.5046633,2125868.49484951,0,18.0965064462066,6.07382098892239,0,0,-51.0490723095559,10.310216172186,0,27.9180828324388,93.6632940959624,804.520923226011,311.885958894729,0
-251555.885053747,-185583.347170689,8.31369836254038,9.78207307672042,6.13598410547359,11.4689848226217,165194.482817114,165194.482817114,3.67741966064479,2.11338417570853,5.45953079572721,0.414363898793305,3.81570414791663,0.465548120883865,246,-203537.259754871,-116047.790550124,3.64281891613645,0,0,7.69131158268762,239307.952354232,39044.3914239758,4.99196790788285,2.54301268973974,4.78136859398237,0.648852708094217,0,0,15418191.4968818,17534634.779175,-3819015.1370785,0,13.5114992161282,27.1347332012578,0,0,26.0841683221995,16.04692126358,0,8.90280252118708,374.020683399988,904.709513815616,488.811414984601,0
-276365.185082674,-165296.973551586,9.1336236725056,6.18418485139784,5.4761968969765,12.3428303152539,207966.825685378,207966.825685378,4.60183954155405,6.27038143132032,6.87311870200867,5.21478093054202,2.89287644926612,1.82546163173202,246,-395402.991889022,-217628.51901611,6.57993746526595,0,0,9.90658286870882,372830.333744067,216270.469701733,5.09994493836882,7.47783252974341,6.7839572194265,4.08654792856836,0,0,30916489.3033519,33716753.718535,-18383922.0002586,0,-23.5965347828188,24.48262670273,0,0,1.13204106610169,81.0415095406958,0,20.0447538555265,156.79678056009,1048.67485834925,419.724296306146,0
-280755.323243465,-221155.425365249,9.27871383579435,11.8384440642908,7.31999820290886,8.38751553380233,22595.9852075168,22595.9852075168,3.4354944187965,2.89091021268098,0.746777222801136,0.619831635452903,9.81597619867308,7.3555043365433,246,-50717.5023810447,-60443.1212255522,0.357597821449935,0,0,1.93825131184929,55578.8621748481,23495.3894637491,1.2800541034748,0.90471762249158,0.833584745408282,0.417247947781806,0,0,5043870.11044307,3847744.95212339,-565383.663987271,0,-0.455754729219366,4.19284891319982,0,0,-15.6616414290187,9.79356434476934,0,18.2504865241191,342.583251975136,760.643566512272,611.403121710118,0
-272124.59826152,-283914.282040724,8.99347604803756,10.0060350168898,9.38815553873672,10.5240176061675,228462.167160829,228462.167160829,6.59161370523062,5.06333571079635,7.5504715169816,1.18507584048916,9.85388146404019,10.9564945299678,246,-389223.707058221,-224350.306468566,7.50387891719916,0,0,10.0201160837994,489010.821711348,138043.433488625,9.55599749251038,6.25852785361886,8.90098418874275,2.88101653859412,0,0,29477384.3986609,40007184.3868633,-5832796.30612679,0,19.3981408954798,7.25124932605746,0,0,-32.8473093332564,131.183834012398,0,12.3502328063586,151.531123095478,1008.10313602352,377.083662270829,0
-165082.989457094,-29312.5772570647,5.45584603929851,4.84457456694133,0.986991071052598,6.77380083453937,1739.09017770516,1739.09017770516,2.51644647018932,0.0090802159876006,0.0574753842853181,0.221500752936593,10.1275022639441,8.04578658040036,246,-9874.51110413196,-19265.7347012721,-0.0079812930619298,0,0,2.11019107097353,8088.75540602183,-6678.54930609378,1.01262251380214,0.399643072602438,0.0010398952993363,-0.135011037808496,0,0,1397332.51733031,1433600.11653492,1067010.89304232,0,0.629580785316646,1.9466024018054,0,0,-17.1602054784864,3.62609856927436,0,23.4903931607125,358.440989746539,575.588406137776,530.481810195372,0
-266719.495747757,-46001.5450721465,8.81484221520777,10.141710372181,1.52767457276604,10.9451735095383,166898.636418541,166898.636418541,3.19853928616191,2.52298103077348,5.51585155722588,1.74649401966503,5.66558723191355,1.49516831331651,246,-195293.834288476,-110810.823702644,3.29251065754147,0,0,6.78919702049374,203102.96274454,67857.1725638853,3.4230587857555,2.71042382824488,3.94887659457744,1.29224651640125,0,0,16106481.4634532,14905192.9317802,-5286664.82561439,0,2.04766928297784,23.7468744312037,0,0,0.774612732532859,-19.3158744445083,0,14.927563451823,375.816346808105,919.968388935158,456.796467512402,0
-352369.630612873,-40910.9278025563,11.645503027724,10.2157279274312,1.36236096720944,10.0669086965137,3567.49227066514,3567.49227066514,2.51263839109822,3.18862000186644,0.117902447969632,1.46235678512397,4.26943820958284,5.87400125353877,246,-82513.1455745829,-54757.6511158114,0.621747804885876,0,0,3.72967469716343,25893.0719054406,34593.1822111595,1.36708428108158,1.52935283116873,0.303776863163124,0.533985991718865,0,0,8295383.47537877,2549654.70542407,-1926025.21608523,0,-0.0217154613042768,13.9967666407777,0,0,-26.0246971044949,8.21377605636375,0,17.646255786059,413.460331096482,849.974575014824,648.972160441772,0
-170843.319829336,-80177.1274133037,5.64621983704594,0.428324700029154,2.6727362904916,10.6702970992709,191403.438958722,191403.438958722,4.9553968587573,3.12459144672203,6.32571349589273,0.342014499197211,10.34401577577,8.45134028197527,246,-193221.85180195,-138405.09155656,3.29731984817664,0,0,7.1720690703923,234968.572658436,40295.8715534873,4.98672818225137,2.89403287745843,4.18624584919292,0.680967300236483,0,0,17198253.1324365,18974389.6933168,-1359027.15353113,0,18.7693000741771,19.0412729855896,0,0,-33.0396979387966,-4.96575741717396,0,26.3538851858937,79.3018364697785,898.69051749073,418.169781251228,0
-77667.1447160346,-303710.847959737,2.56683008513565,3.28562323204717,10.0407124364073,11.6465363204008,6358.67914341388,6358.67914341388,1.02373553119064,1.74451991800773,0.210148692689995,0.621255199726413,3.91201624083254,1.64436533206961,246,-31315.0769035895,-52206.846420761,0.139719486061958,0,0,5.40493328877959,20414.0843735242,22843.5669861298,0.627091046953586,1.62938600435987,0.396947619622937,0.516196498984961,0,0,2043055.83169194,1212276.12110192,-1374871.62569986,0,-2.83524674171898,28.9498013857217,0,0,-3.9785078388411,-7.70163123511194,0,10.0513153903548,383.689103284009,645.872266139655,544.031090225859,0
-305175.661846737,-176993.465715407,10.0857843164366,8.50219345204287,5.85935053582306,11.0113460611139,40503.9864029965,40503.9864029965,0.662727677469712,5.40591659680128,1.33862074172108,6.56513064916142,2.54704617273082,8.31027782045357,246,-266167.602885357,-150658.172354099,4.58276844463169,0,0,7.35681495607183,131676.698572016,255486.843300744,-1.18643349868526,6.21365687135768,2.3756261440632,4.53354258352988,0,0,21685433.2268335,9968556.84802704,-19580425.4155027,0,-12.7188843259088,30.2484923944124,0,0,-0.824417730500215,26.945040953124,0,17.2847562183387,113.059602146241,964.843760034413,577.585935258198,0
-165230.620973879,-15960.0210125738,5.46072512968072,2.4973551457322,0.555666605000242,10.0388021585455,112271.528839242,112271.528839242,6.46704657708259,1.32490082364983,3.71047421638051,1.65992946106927,6.23607128354256,4.56377968850423,246,-106103.06450855,-87611.4631296765,1.55996388852258,0,0,5.55654413302685,136801.153885466,24548.8716238282,4.78274931479833,1.28703705777699,2.41452716827303,0.421802153476146,0,0,10451615.263903,12287128.9495724,-1588736.93622431,0,8.15472571769554,8.83450530946952,0,0,-12.6810092966359,21.2004539257112,0,29.2119688060146,251.501926219779,818.588363226407,454.242164836553,0
-230932.505025192,-31285.994563355,7.63211398721634,12.2461428869454,1.04218620346652,11.2083073195704,102947.875998273,102947.875998273,2.34986236775012,0.601849799999947,3.40233577891048,1.67267539256183,3.40198174309622,11.6639577043332,246,-104665.75285339,-82922.541544609,1.61720773483608,0,0,5.717034867708,114876.65239187,45279.4190590318,2.64706197689941,0.145625786433036,2.16905445256067,0.785195794485885,0,0,9982740.90768131,8646898.40696826,-1741293.5385523,0,0.713817713027947,27.7417589368935,0,0,-40.2957859829677,9.65140827963521,0,15.7631082320422,430.701815844913,814.592004898249,539.981201846436,0
