omega,V
158.01100550275137,-299811103.707657
158.25712856428214,-300502128.381454
158.5032516258129,-301192710.240996
158.74937468734367,-301882842.202275
158.99549774887444,-302572517.170273
159.2416208104052,-303261728.038967
159.48774387193598,-303950467.691322
159.73386693346674,-304638728.999296
159.9799899949975,-305326504.823838
160.22611305652825,-306013788.014889
160.47223611805902,-306700571.411382
160.71835917958978,-307386847.841240
160.96448224112055,-308072610.121377
161.21060530265132,-308757851.057700
161.45672836418208,-309442563.445108
161.70285142571285,-310126740.067489
161.94897448724362,-310810373.697724
162.19509754877438,-311493457.097686
162.44122061030515,-312175983.018237
162.68734367183592,-312857944.199234
162.93346673336669,-313539333.369523
163.17958979489745,-314220143.246941
163.42571285642822,-314900366.538318
163.671835917959,-315579995.939475
163.91795897948975,-316259024.135224
164.16408204102052,-316937443.799370
164.4102051025513,-317615247.594706
164.65632816408203,-318292428.173020
164.9024512256128,-318968978.175090
165.14857428714356,-319644890.230685
165.39469734867433,-320320156.958566
165.6408204102051,-320994770.966486
165.88694347173586,-321668724.851188
166.13306653326663,-322342011.198408
166.3791895947974,-323014622.582873
166.62531265632816,-323686551.568300
166.87143571785893,-324357790.707398
167.1175587793897,-325028332.541870
167.36368184092046,-325698169.602408
167.60980490245123,-326367294.408695
167.855927963982,-327035699.469407
168.10205102551276,-327703377.282210
168.34817408704353,-328370320.333764
168.5942971485743,-329036521.099716
168.84042021010504,-329701972.044709
169.0865432716358,-330366665.622376
169.33266633316657,-331030594.275339
169.57878939469734,-331693750.435215
169.8249124562281,-332356126.522611
170.07103551775887,-333017714.947124
170.31715857928964,-333678508.107345
170.5632816408204,-334338498.390854
170.80940470235117,-334997678.174224
171.05552776388194,-335656039.823020
171.3016508254127,-336313575.691797
171.54777388694347,-336970278.124102
171.79389694847424,-337626139.452473
172.040020010005,-338281151.998439
172.28614307153578,-338935308.072524
172.53226613306654,-339588599.974238
172.7783891945973,-340241019.992086
173.02451225612805,-340892560.403564
173.27063531765882,-341543213.475159
173.51675837918958,-342192971.462349
173.76288144072035,-342841826.609605
174.00900450225112,-343489771.150387
174.25512756378188,-344136797.307148
174.50125062531265,-344782897.291333
174.74737368684342,-345428063.303377
174.99349674837418,-346072287.532708
175.23961980990495,-346715562.157743
175.48574287143572,-347357879.345894
175.73186593296649,-347999231.253561
175.97798899449725,-348639610.026137
176.22411205602802,-349279007.798007
176.4702351175588,-349917416.692546
176.71635817908955,-350554828.822122
176.96248124062032,-351191236.288093
177.2086043021511,-351826631.180809
177.45472736368183,-352461005.579612
177.7008504252126,-353094351.552836
177.94697348674336,-353726661.157803
178.19309654827413,-354357926.440830
178.4392196098049,-354988139.437225
178.68534267133566,-355617292.171285
178.93146573286643,-356245376.656302
179.1775887943972,-356872384.894557
179.42371185592796,-357498308.877323
179.66983491745873,-358123140.584864
179.9159579789895,-358746871.986436
180.16208104052026,-359369495.040287
180.40820410205103,-359991001.693656
180.6543271635818,-360611383.882773
180.90045022511256,-361230633.532858
181.14657328664333,-361848742.558127
181.3926963481741,-362465702.861783
181.63881940970484,-363081506.336022
181.8849424712356,-363696144.862031
182.13106553276637,-364309610.309990
182.37718859429714,-364921894.539069
182.6233116558279,-365532989.397430
182.86943471735867,-366142886.722226
183.11555777888944,-366751578.339601
183.3616808404202,-367359056.064692
183.60780390195097,-367965311.701626
183.85392696348174,-368570337.043522
184.1000500250125,-369174123.872491
184.34617308654327,-369776663.959634
184.59229614807404,-370377949.065045
184.8384192096048,-370977970.937809
185.08454227113558,-371576721.316001
185.33066533266634,-372174191.926690
185.5767883941971,-372770374.485934
185.82291145572785,-373365260.698784
186.06903451725861,-373958842.259282
186.31515757878938,-374551110.850461
186.56128064032015,-375142058.144346
186.80740370185092,-375731675.801953
187.05352676338168,-376319955.473291
187.29964982491245,-376906888.797358
187.54577288644322,-377492467.402144
187.79189594797398,-378076682.904633
188.03801900950475,-378659526.910796
188.28414207103552,-379240991.015600
188.53026513256629,-379821066.803001
188.77638819409705,-380399745.845945
189.02251125562782,-380977019.706374
189.2686343171586,-381552879.935217
189.51475737868935,-382127318.072396
189.76088044022012,-382700325.646825
190.0070035017509,-383271894.176409
190.25312656328163,-383842015.168044
190.4992496248124,-384410680.117619
190.74537268634316,-384977880.510012
190.99149574787393,-385543607.819095
191.2376188094047,-386107853.507729
191.48374187093546,-386670609.027768
191.72986493246623,-387231865.820058
191.975987993997,-387791615.314434
192.22211105552776,-388349848.929726
192.46823411705853,-388906558.073751
192.7143571785893,-389461734.143321
192.96048024012006,-390015368.524239
193.20660330165083,-390567452.591298
193.4527263631816,-391117977.708283
193.69884942471236,-391666935.227970
193.94497248624313,-392214316.492129
194.1910955477739,-392760112.831518
194.43721860930464,-393304315.565888
194.6833416708354,-393846916.003982
194.92946473236617,-394387905.443533
195.17558779389694,-394927275.171267
195.4217108554277,-395465016.462900
195.66783391695847,-396001120.583141
195.91395697848924,-396535578.785689
196.16008004002,-397068382.313235
196.40620310155077,-397599522.397461
196.65232616308154,-398128990.259043
196.8984492246123,-398656777.107643
197.14457228614307,-399182874.141921
197.39069534767384,-399707272.549523
197.6368184092046,-400229963.507090
197.88294147073537,-400750938.180252
198.12906453226614,-401270187.723632
198.3751875937969,-401787703.280844
198.62131065532768,-402303475.984494
198.86743371685841,-402817496.956178
199.11355677838918,-403329757.306485
199.35967983991995,-403840248.134994
199.60580290145072,-404348960.530277
199.85192596298148,-404855885.569896
200.09804902451225,-405361014.320405
200.34417208604302,-405864337.837350
200.59029514757378,-406365847.165267
200.83641820910455,-406865533.337686
201.08254127063532,-407363387.377126
201.32866433216608,-407859400.295098
201.57478739369685,-408353563.092104
201.82091045522762,-408845866.757640
202.06703351675839,-409336302.270190
202.31315657828915,-409824860.597232
202.55927963981992,-410311532.695234
202.8054027013507,-410796309.509657
203.05152576288143,-411279181.974950
203.2976488244122,-411760141.014558
203.54377188594296,-412239177.540914
203.78989494747373,-412716282.455444
204.0360180090045,-413191446.648565
204.28214107053526,-413664660.999686
204.52826413206603,-414135916.377207
204.7743871935968,-414605203.638519
205.02051025512756,-415072513.630005
205.26663331665833,-415537837.187040
205.5127563781891,-416001165.133988
205.75887943971986,-416462488.284208
206.00500250125063,-416921797.440048
206.2511255627814,-417379083.392848
206.49724862431216,-417834336.922940
206.74337168584293,-418287548.799646
206.9894947473737,-418738709.781281
207.23561780890444,-419187810.615150
207.4817408704352,-419634842.037552
207.72786393196597,-420079794.773774
207.97398699349674,-420522659.538098
208.2201100550275,-420963427.033794
208.46623311655827,-421402087.953126
208.71235617808904,-421838632.977347
208.9584792396198,-422273052.776705
209.20460230115057,-422705338.010436
209.45072536268134,-423135479.326769
209.6968484242121,-423563467.362924
209.94297148574287,-423989292.745114
