omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
306.91545772886445,-84.69488091277215,122.8304257572105,526.9136117936137,595.6835879868806,86.32130842870058,86.32130842870058,277.94131969437916,277.94131969437916
307.1615807903952,-84.55436363100382,123.08797241106984,527.5260829505738,596.336641839276,86.51302382359812,86.51302382359812,278.5607447093609,278.5607447093609
307.407703851926,-84.41360665783824,123.34510131030787,528.1383593014372,596.9895143813285,86.70446838482998,86.70446838482998,279.1792902972704,279.1792902972704
307.6538269134567,-84.27260832727592,123.60181538972635,528.7504414182711,597.6422061665172,86.89564390349659,86.89564390349666,279.79696229021965,279.7969622902198
307.89994997498746,-84.13136696331264,123.8581175536703,529.3623298709615,598.2947177459968,87.0865521524502,87.0865521524502,280.4137664607393,280.4137664607393
308.14607303651826,-83.98988087976834,124.1140106764523,529.9740252272228,598.9470496686085,87.27719488654876,87.27719488654894,281.0297085226106,281.0297085226106
308.392196098049,-83.84814838013607,124.36949760277028,530.5855280526063,599.5992024808937,87.46757384290716,87.46757384290716,281.6447941316852,281.6447941316852
308.6383191595798,-83.70616775741134,124.62458114811857,531.1968389105107,600.2511767271059,87.65769074114152,87.65769074114152,282.25902888668946,282.25902888668946
308.88444222111053,-83.56393729392744,124.87926409918954,531.8079583621895,600.9029729492221,87.84754728361175,87.84754728361175,282.87241833001326,282.87241833001326
309.1305652826413,-83.42145526118317,125.133549214271,532.4188869667628,601.5545916869562,88.03714515565818,88.03714515565818,283.48496794848757,283.48496794848757
309.37668834417207,-83.27871991967874,125.38743922363449,533.029625281223,602.2060334777692,88.22648602583438,88.22648602583453,284.0966831741452,284.0966831741453
309.62281140570286,-83.13572951873442,125.6409368299181,533.6401738604483,602.8572988568833,88.41557154613695,88.41557154613697,284.7075693849718,284.7075693849718
309.8689344672336,-82.99248229631893,125.89404470850154,534.2505332572074,603.5083883572916,88.60440335222884,88.60440335222886,285.31763190564004,285.31763190564004
310.1150575287644,-82.8489764788719,126.14676550787652,534.8607040221716,604.159302509771,88.7929830636622,88.7929830636622,285.9268760082345,285.9268760082345
310.36118059029513,-82.70521028112003,126.3991018500081,535.4706867039221,604.8100418428941,88.98131228409429,88.98131228409434,286.5353069129613,286.53530691296135
310.60730365182593,-82.56118190589302,126.65105633069322,536.0804818489609,605.4606068830402,89.16939260150183,89.16939260150188,287.1429297888478,287.1429297888478
310.85342671335667,-82.41688954394466,126.90263151990975,536.6900900017172,606.110998154407,89.35722558839043,89.35722558839043,287.7497497544281,287.7497497544281
311.09954977488746,-82.27233137375401,127.1538299621623,537.2995117045584,606.7612161790222,89.54481280200089,89.5448128020009,288.355771878419,288.35577187841903
311.3456728364182,-82.12750556134365,127.40465417682029,537.9087474977986,607.4112614767547,89.73215578451213,89.73215578451213,288.96100118038237,288.96100118038237
311.591795897949,-81.98241026007511,127.65510665845183,538.5177979197066,608.0611345653261,89.91925606324057,89.91925606324061,289.56544263137846,289.56544263137846
311.83791895947974,-81.83704361046244,127.9051898771507,539.1266635065149,608.7108359603221,90.106115150836,90.106115150836,290.16910115460587,290.16910115460587
312.0840420210105,-81.6914037399642,128.15490627885802,539.7353447924304,609.360366175203,90.29273454547429,90.29273454547429,290.77198162603287,290.7719816260329
312.33016508254127,-81.54548876278513,128.40425828568087,540.3438423096399,610.0097257213162,90.47911573104702,90.47911573104709,291.37408887501715,291.3740888750174
312.576288144072,-81.39929677966748,128.65324829620133,540.9521565883216,610.658915107905,90.66526017734762,90.66526017734763,291.9754276849144,291.9754276849144
312.8224112056028,-81.25282587768461,128.9018786857842,541.5602881566527,611.3079348421222,90.8511693402547,90.85116934025471,292.57600279367836,292.57600279367836
313.06853426713354,-81.1060741300258,129.15015180687823,542.1682375408177,611.9567854290389,91.03684466191218,91.0368446619122,293.17581889444995,293.17581889444995
313.31465732866434,-80.95903959578241,129.39806998931203,542.7760052650176,612.6054673716565,91.22228757090662,91.2222875709068,293.77488063613714,293.77488063613725
313.5607803901951,-80.81172031972875,129.64563554058506,543.3835918514783,613.2539811709169,91.40749948244155,91.40749948244155,294.373192623985,294.37319262398506
313.8069034517259,-80.66411433209856,129.89285074615572,543.9909978204595,613.9023273257137,91.59248179850881,91.59248179850886,294.9707594201361,294.9707594201361
314.0530265132566,-80.51621964836554,130.13971786972235,544.5982236902621,614.5505063329023,91.77723590805714,91.77723590805714,295.56758554418224,295.56758554418224
314.2991495747874,-80.36803426900107,130.38623915350124,545.2052699772385,615.1985186873109,91.9617631871584,91.96176318715844,296.1636754737072,296.1636754737073
314.54527263631815,-80.21955617925778,130.63241681849843,545.8121371957991,615.8463648817508,92.14606499917065,92.14606499917069,296.7590336448208,296.7590336448209
314.79139569784894,-80.07078334891904,130.87825306477995,546.4188258584218,616.4940454070271,92.33014269489867,92.33014269489867,297.3536644526832,297.3536644526832
315.0375187593797,-79.92171373206892,131.12375007173569,547.0253364756611,617.1415607519482,92.51399761275204,92.51399761275236,297.947572252022,297.94757225202216
315.2836418209105,-79.77234526683996,131.36890999833892,547.6316695561542,617.7889114033376,92.6976310789009,92.69763107890094,298.5407613576417,298.54076135764177
315.5297648824412,-79.62267587517012,131.6137349834027,548.2378256066315,618.4360978460425,92.88104440742838,92.88104440742838,299.1332360449218,299.1332360449218
315.775887943972,-79.47270346255006,131.8582271458316,548.8438051319243,619.0831205629455,93.06423890048171,93.06423890048177,299.72500055031105,299.72500055031105
316.02201100550275,-79.32242591776514,132.1023885848695,549.4496086349719,619.7299800349733,93.24721584842015,93.24721584842018,300.31605907181086,300.3160590718109
316.2681340670335,-79.1718411126361,132.3462213803445,550.0552366168313,620.3766767411084,93.42997652996084,93.42997652996092,300.9064157694524,300.9064157694525
316.5142571285643,-79.02094690175524,132.58972759290737,550.660689576685,621.0232111583975,93.61252221232279,93.61252221232282,301.4960747657665,301.4960747657665
316.760380190095,-78.869741122214,132.83290926427034,551.2659680118479,621.6695837619619,93.79485415136706,93.79485415136712,302.08504014624356,302.08504014624367
317.0065032516258,-78.71822159333259,133.0757684174375,551.8710724177776,622.3157950250082,93.9769735917372,93.9769735917372,302.6733159597911,302.6733159597911
317.25262631315655,-78.5663861163807,133.31830705693565,552.4760032880804,622.9618454188372,94.15888176699515,94.15888176699518,303.26090621917854,303.26090621917854
317.49874937468735,-78.41423247429346,133.5605271690389,553.0807611145211,623.6077354128541,94.34057989975668,94.34057989975673,303.8478149014797,303.8478149014798
317.7448724362181,-78.26175843138493,133.80243072199156,553.6853463870292,624.2534654745775,94.52206920182375,94.52206920182378,304.4340459485057,304.43404594850574
317.9909954977489,-78.10896173305301,134.04401966622575,554.2897595937087,624.8990360696503,94.70335087431525,94.7033508743153,305.0196032672321,305.0196032672321
318.2371185592796,-77.95584010548545,134.28529593457827,554.8940012208444,625.5444476618479,94.88442610779555,94.88442610779562,305.60449073021937,305.6044907302194
