omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
136.35217608804402,-157.07187100467502,-49.26872460771827,436.7781143028038,468.68221428908174,-159.83242972129776,-159.83242972129776,413.2023661603065,413.2023661603065
136.59829914957479,-156.91462234078998,-48.18544292553269,437.02441235771795,469.0038932921997,-159.67508289061996,-159.67508289061993,413.3447355688931,413.3447355688931
136.84442221110555,-156.75709712182447,-47.0774867849931,437.2712352312461,469.3260092966357,-159.5174137809414,-159.51741378094135,413.4873577572697,413.4873577572697
137.09054527263632,-156.5992949169414,-45.943079268875486,437.51858277811743,469.6485616463702,-159.35942194791028,-159.35942194791028,413.63023266130347,413.63023266130347
137.3366683341671,-156.44121529014055,-44.780218529135844,437.76645484848365,469.97154968535483,-159.20110694331274,-159.2011069433126,413.7733602164337,413.77336021643373
137.58279139569785,-156.2828578002254,-43.586635855984646,438.0148512879143,470.29497275751856,-159.0424683150391,-159.04246831503903,413.91674035767204,413.9167403576721
137.82891445722862,-156.12422200077015,-42.35974313022748,438.2637719373973,470.6188302067715,-158.88350560705067,-158.88350560705058,414.0603730196006,414.06037301960066
138.0750375187594,-155.96530744008652,-41.09656617636325,438.5132166333346,470.9431213770121,-158.72421835934577,-158.7242183593457,414.204258136372,414.204258136372
138.32116058029015,-155.8061136611891,-39.79365909763903,438.76318520754126,471.26784561213117,-158.56460610792595,-158.56460610792587,414.34839564170824,414.3483956417084
138.56728364182092,-155.6466402017615,-38.44699250776985,439.01367748724334,471.59300225601754,-158.4046683847606,-158.4046683847606,414.4927854689007,414.4927854689007
138.8134067033517,-155.48688659412392,-37.05180522573616,439.2646932950773,471.9185906525645,-158.2444047177533,-158.2444047177533,414.63742755080784,414.63742755080784
139.05952976488243,-155.3268523651943,-35.60240368146359,439.51623244908757,472.24461014567277,-158.08381463070558,-158.08381463070555,414.7823218198563,414.78232181985635
139.3056528264132,-155.16653703645713,-34.09188456411577,439.76829476272684,472.57106007925864,-157.92289764328183,-157.92289764328174,414.92746820803916,414.9274682080392
139.55177588794396,-155.00594012392614,-32.5117414397706,440.0208800448546,472.89793979725664,-157.76165327097328,-157.76165327097323,415.07286664691554,415.07286664691554
139.79789894947473,-154.8450611381092,-30.85128984871543,440.27398809973687,473.2252486436266,-157.600081025062,-157.600081025062,415.2185170676098,415.2185170676098
140.0440220110055,-154.68389958397174,-29.096796636293956,440.52761872704696,473.55298596235826,-157.43818041258385,-157.4381804125838,415.364419400811,415.364419400811
140.29014507253626,-154.52245496090106,-27.23010311875308,440.7817717218638,473.88115109747605,-157.27595093629176,-157.27595093629165,415.51057357677195,415.51057357677195
140.53626813406703,-154.3607267626691,-25.226327983509798,441.0364468746737,474.20974339304536,-157.11339209461835,-157.1133920946183,415.656979525309,415.6569795253091
140.7823911955978,-154.1987144773957,-23.049763747207585,441.2916439713698,474.538762193177,-156.95050338163787,-156.9505033816378,415.80363717580104,415.80363717580127
141.02851425712856,-154.03641758751056,-20.645851402147642,441.5473627932541,474.8682068420322,-156.78728428702846,-156.7872842870284,415.9505464571889,415.9505464571891
141.27463731865933,-153.87383556971648,-17.923365841357455,441.8036031170371,475.19807668382884,-156.62373429603366,-156.62373429603355,416.09770729797503,416.09770729797526
141.5207603801901,-153.71096789495002,-14.70645777972496,442.0603647148409,475.5283710628451,-156.45985288942308,-156.45985288942302,416.245119626222,416.245119626222
141.76688344172086,-153.547814028344,-10.55227236218565,442.3176473541986,475.8590893234259,-156.29563954345326,-156.29563954345323,416.39278336955266,416.39278336955266
142.01300650325163,-153.38437342918795,-2.541533942803273,442.57545079805755,476.1902308099875,-156.13109372982825,-156.13109372982825,416.5406984551496,416.5406984551496
142.2591295647824,-153.22064555088926,9.919303261152276,442.83377480478094,476.5217948670224,-155.9662149156592,-155.966214915659,416.6888648097538,416.68886480975397
142.50525262631317,-153.05662984093212,14.254991152739139,443.09261912815,476.8537808391047,-155.80100256342348,-155.80100256342337,416.83728235966515,416.8372823596652
142.75137568784393,-152.89232574084048,17.549259350388688,443.3519835173671,477.1861880708954,-155.63545613092472,-155.63545613092447,416.98595103074007,416.98595103074024
142.9974987493747,-152.7277326861348,20.31519344913528,443.611867717057,477.5190159071469,-155.46957507125063,-155.4695750712505,417.1348707483932,417.1348707483933
143.24362181090544,-152.56285010629173,22.746336712767075,443.8722714672719,477.8522636927084,-155.303358832731,-155.3033588327309,417.28404143759445,417.28404143759485
143.4897448724362,-152.39767742470335,24.940771266004756,444.13319450349275,478.1859307725308,-155.13680685889636,-155.13680685889622,417.4334630228709,417.43346302287097
143.73586793396697,-152.23221405863615,26.956355855514975,444.39463655663457,478.52001649167175,-154.96991858843444,-154.96991858843435,417.58313542830365,417.58313542830365
143.98199099549774,-152.06645941918742,28.830614102038226,444.65659735304826,478.85452019530084,-154.80269345514773,-154.80269345514773,417.73305857752916,417.73305857752916
144.2281140570285,-151.9004129112437,30.589523802741287,444.9190766145262,479.1894412287039,-154.63513088790927,-154.63513088790927,417.88323239373807,417.88323239373807
144.47423711855927,-151.73407393343734,32.251952260667764,445.1820740583057,479.52477893728866,-154.4672303106192,-154.467230310619,418.03365679967436,418.0336567996746
144.72036018009004,-151.5674418781036,33.83211521103894,445.4455893970735,479.86053266658956,-154.29899114215908,-154.29899114215908,418.18433171763564,418.18433171763564
144.9664832416208,-151.4005161312362,35.3410397459329,445.70962233897063,480.1967017622722,-154.13041279634905,-154.13041279634905,418.3352570694714,418.3352570694714
145.21260630315157,-151.23329607244338,36.78748399186612,445.9741725875973,480.53328557013856,-153.96149468190026,-153.9614946819002,418.4864327765835,418.4864327765836
145.45872936468234,-151.06578107490333,38.17854147189265,446.23923984201826,480.87028343613235,-153.79223620237,-153.79223620237,418.63785875992545,418.63785875992545
145.7048524262131,-150.89797050531868,39.52005300722461,446.5048237967677,481.207694706343,-153.6226367561151,-153.62263675611504,418.7895349400014,418.7895349400014
145.95097548774388,-150.72986372387066,40.81689615616485,446.7709241418556,481.5455187270108,-153.45269573624486,-153.45269573624483,418.9414612368659,418.9414612368661
146.19709854927464,-150.56146008417295,42.073193953669865,447.0375405627731,481.8837548445321,-153.28241253057382,-153.28241253057377,419.09363757012443,419.09363757012443
146.4432216108054,-150.39275893322542,43.292468858684,447.3046727404988,482.22240240546364,-153.11178652157392,-153.1117865215738,419.24606385893065,419.2460638589308
146.68934467233618,-150.22375961136723,44.47775852561959,447.5723203515059,482.5614607565278,-152.94081708632532,-152.94081708632515,419.3987400219882,419.3987400219884
146.93546773386694,-150.05446145222726,45.63170437026471,447.8404830677671,482.9009292446166,-152.76950359646835,-152.76950359646835,419.5516659775492,419.5516659775492
147.1815907953977,-149.8848637826789,46.756620358640625,448.1091605567633,483.2408072167975,-152.59784541815395,-152.59784541815395,419.7048416434132,419.7048416434132
147.42771385692845,-149.7149659227886,47.85454716287449,448.3783524814894,483.5810940203172,-152.425841911993,-152.42584191199282,419.8582669369279,419.85826693692826
147.67383691845922,-149.54476718576888,48.92729531789354,448.648058500463,483.9217890026068,-152.25349243300545,-152.25349243300545,420.01194177498866,420.01194177498866
147.91995997998998,-149.37426687792683,49.97647999210641,448.91827826773005,484.26289151128645,-152.080796330571,-152.080796330571,420.1658660740365,420.1658660740365
148.16608304152075,-149.2034642986152,51.00354928175022,449.18901143287405,484.60440089417034,-151.90775294837536,-151.90775294837533,420.32003975005955,420.32003975005966
148.41220610305152,-149.03235874018037,52.00980744495967,449.46025764102444,484.9463164992703,-151.73436162435905,-151.73436162435905,420.47446271859155,420.47446271859167
148.65832916458228,-148.860949487912,52.99643413962034,449.7320165328632,485.2886376748016,-151.56062169066442,-151.56062169066433,420.6291348947119,420.62913489471214
148.90445222611305,-148.6892358199904,53.96450047432512,450.0042877446355,485.6313637691868,-151.38653247358172,-151.38653247358172,420.78405619304516,420.78405619304516
149.15057528764382,-148.51721700743494,54.914982494895284,450.2770709081564,485.9744941310615,-151.21209329349614,-151.2120932934961,420.9392265277599,420.9392265277599
149.39669834917459,-148.34489231404967,55.84877259014669,450.5503656508207,486.31802810927684,-151.0373034648322,-151.03730346483218,421.0946458125696,421.0946458125696
